year,month,day,FOMCused,dffr1,dffr2,dedfutbeg2_m,dedfutbeg3,dedfutbeg4,DNY1
1996,10,4,0,-.0114815,-.0398765,-.1500015,-.2,-.2,-.1135001
1996,10,7,0,-.0129167,.0730208,.0500031,.06,.06,-.0029998
1996,10,8,0,0,0,0,0,0,.0283999
1996,10,9,0,-.0140909,.01,.0299988,.05,.05,-.0006003
1996,10,10,0,.0147619,.02,.0500031,.06,.07,.0696001
1996,10,11,0,-.0155,-.04,-.0800018,-.09,-.1,-.0702
1996,10,15,0,0,0,.0100021,0,.01,-.0075002
1996,10,16,0,-.0206667,.0022143,0,0,0,.0355
1996,10,17,0,0,-.022963,-.0500031,-.05,-.06,-.0577998
1996,10,18,0,0,0,0,0,0,.0132999
1996,10,21,0,0,.0124,.0100021,.02,.03,.0212002
1996,10,22,0,0,.0140909,.0199966,.03,.03,.0321999
1996,10,23,0,0,-.0147619,0,-.01,-.02,-.0188999
1996,10,24,0,0,0,0,0,0,-.0002999
1996,10,25,0,-.01,-.01,-.0199966,-.03,-.03,-.0198002
1996,10,28,0,.01,.01,.0099945,.01,.01,.0219002
1996,10,29,0,-.01,-.072,-.1299973,-.16,-.16,-.0994
1996,10,30,0,0,0,.0100021,.01,.01,.0074997
1996,10,31,0,0,-.0238462,-.0200043,-.02,-.03,-.0137997
1996,11,1,0,0,0,.0200043,.02,.02,.0179
1996,11,4,0,-.0230769,.041958,-.0100021,0,0,-.0054002
1996,11,5,0,0,-.03875,-.0299988,-.03,-.04,-.0297999
1996,11,6,0,0,.01,0,0,0,.0058999
1996,11,7,0,0,0,0,-.02,-.02,-.0113001
1996,11,8,0,0,0,.0100021,.01,.01,.0248003
1996,11,12,0,0,-.01,-.0100021,-.02,-.03,-.0329003
1996,11,13,1,0,.0221429,0,-.01,-.01,-.0058999
1996,11,14,0,0,-.0213793,-.0299988,-.04,-.05,-.0004997
1996,11,15,0,.02,.0089286,0,0,0,-.0237002
1996,11,18,0,0,-.0124,0,.01,.01,.0125003
1996,11,19,0,-.0272727,.0079545,-.0100021,-.01,-.01,-.0134001
1996,11,20,0,.03,-.0104348,-.0100021,-.02,-.01,.0015998
1996,11,21,0,0,0,.0100021,.03,.02,.0118003
1996,11,22,0,-.0375,.0178571,.0100021,.01,.01,.0110998
1996,11,25,0,0,0,-.0100021,-.01,0,-.0152001
1996,11,26,0,.01,-.0082353,-.0100021,-.01,-.02,-.0043998
1996,11,27,0,.01,.01,0,0,0,-.0007
1996,11,29,0,0,0,-.0400009,-.05,-.06,-.0471001
1996,12,2,0,.0213793,-.0038177,-1.22e-06,.01,0,.0141997
1996,12,3,0,-.0221429,.0465,0,0,0,-.0112
1996,12,4,0,0,0,.0400009,.03,.04,.0171003
1996,12,5,0,.0238462,-.0685577,.0599976,.08,.07,.0576997
1996,12,6,0,-.0124,.01,.0100021,.02,.03,.0052004
1996,12,9,0,0,-.01,-.0199966,-.03,-.03,-.0273004
1996,12,10,0,-.0147619,0,.0099945,.02,.01,.0091
1996,12,11,0,.0155,.01,.0699997,.08,.11,.0603004
1996,12,12,0,.0163158,0,0,.01,.02,.0039997
1996,12,13,0,.0344444,-.01,-.0599976,-.07,-.07,-.0388999
1996,12,16,0,0,.0112,.0400009,.04,.04,.0380001
1996,12,17,1,.0221429,.0073602,.0400009,.05,.05,.0454001
1996,12,18,0,0,0,.0199966,.03,.04,.0316
1996,12,19,0,.0258333,-.0197727,-.0599976,-.07,-.08,-.0514002
1996,12,20,0,-.0281818,-.0039394,0,0,0,.0047002
1996,12,23,0,0,.0155556,.0100021,.01,.01,.0184999
1996,12,24,0,-.01,-.01,0,0,0,-.0055003
1996,12,26,0,.01,-.0086667,0,0,0,-.0011997
1996,12,27,0,0,-.02,-.0200043,-.03,-.03,-.0211
1996,12,30,0,-.02,.036,0,-.01,-.01,.0064998
1996,12,31,0,.01,.01,.0500031,.09,.1,.0404
1997,1,2,0,-.032069,.0801724,.0899963,.1,.11,.0561004
1997,1,3,0,-.0110714,0,-.0099945,-.01,-.01,-.0137
1997,1,6,0,0,0,0,.01,0,.0004997
1997,1,7,0,-.0129167,0,0,.01,.02,.0058999
1997,1,8,0,0,0,.0099945,.01,.01,.0177002
1997,1,9,0,0,-.01,-.0299988,-.04,-.04,-.0433998
1997,1,10,0,-.0147619,.03,.090004,.12,.13,.0900998
1997,1,13,0,0,0,0,0,.01,-.0011001
1997,1,14,0,0,-.0344444,-.0600052,-.08,-.09,-.0559998
1997,1,15,0,-.019375,.003726,0,0,-.01,-.0097003
1997,1,16,0,0,.0124,.0200043,.04,.04,.0276003
1997,1,17,0,-.0221429,-.0064583,-.0200043,-.04,-.04,-.0021
1997,1,21,0,-.031,-7.98e-10,-.0199966,-.03,-.03,-.0059004
1997,1,22,0,0,0,.0100021,.01,.01,.0081
1997,1,23,0,0,0,.0099945,.02,.02,.0197001
1997,1,24,0,0,.0172222,.0100021,.02,.04,.006
1997,1,27,0,.01,-.0082353,.0299988,.04,.05,.0272999
1997,1,28,0,-.02,-.02,-.0499954,-.05,-.06,-.0481
1997,1,29,0,0,0,-.0100021,-.02,-.02,-.0065999
1997,1,30,0,0,-.0258333,-.0200043,-.02,-.03,-.0099998
1997,1,31,0,0,0,-.0499954,-.08,-.09,-.0496001
1997,2,3,0,-.0112,-.00748,-.0299988,-.06,-.07,-.0344
1997,2,4,0,0,0,0,0,0,-.0007
1997,2,5,1,-.0365217,-.01,0,.02,.01,.0071001
1997,2,6,0,0,0,0,-.01,0,.0021996
1997,2,7,0,-.0133333,-.03,-.0400009,-.05,-.05,-.0291996
1997,2,10,0,0,-.01,0,0,0,.0037999
1997,2,11,0,-.0164706,.000568,0,0,0,.0002999
1997,2,13,0,-.056,-.0067143,-.0299988,-.06,-.05,-.0395002
1997,2,14,0,-.02,-.02,-.0300064,-.03,-.04,-.033
1997,2,18,0,0,0,0,.01,0,.0106001
1997,2,19,0,0,0,0,.01,.01,.0028
1997,2,20,0,0,.0136364,.0100021,.03,.04,.0216002
1997,2,21,0,0,0,0,0,0,-.0084
1997,2,24,0,-.01,-.01,.0100021,.01,.03,.0304999
1997,2,25,0,.01,-.0057895,.0199966,.03,.03,.0123
1997,2,26,0,.01,.0475,.1200027,.18,.21,.1296997
1997,2,27,0,0,.04,.0299988,.02,.01,.0141001
1997,2,28,0,0,.0214286,.0100021,.02,0,.0228
1997,3,3,0,.0110714,.0085989,.0100021,.02,.02,.0100002
1997,3,4,0,-.0114815,.0172222,.0099945,.01,.01,.0043001
1997,3,5,0,0,.0333333,.0100021,0,0,.0077
1997,3,6,0,0,0,.0200043,.03,.03,.0229998
1997,3,7,0,0,-.01,-.0500031,-.06,-.06,-.0369997
1997,3,10,0,0,0,.0100021,.01,0,.0079999
1997,3,11,0,0,-.01,-.0100021,-.01,0,-.007
1997,3,12,0,0,.01,.0199966,.02,.02,.0159998
1997,3,13,0,0,.03,.0800018,.1,.11,.0709
1997,3,14,0,-.0364706,-.02,-.0400009,-.03,-.03,-.0261998
1997,3,17,0,.0442857,.0295238,.0299988,.03,.02,.0358
1997,3,18,0,-.0238462,.0016446,.0100021,.01,.01,.0107999
1997,3,19,0,.0258333,.0188782,.0299988,.03,.03,.0183001
1997,3,20,0,.0563636,.0112727,.0400009,.04,.04,.0264997
1997,3,21,0,.031,.003875,.0200043,.05,.01,.0419002
1997,3,24,0,0,.0134783,-.0200043,-.06,-.01,-.0050998
1997,3,25,1,.04,-.0163636,.0500031,.06,.06,.0387998
1997,3,26,0,0,.0163158,.0199966,.04,.04,.0290003
1997,3,27,0,0,.0172222,.0800018,.1,.11,.0587997
1997,3,31,0,0,0,0,.02,.02,-.0075002
1997,4,1,0,.0103448,-.0290733,-.0299988,-.03,-.03,-.0230999
1997,4,2,0,0,0,0,-.01,-.01,-.0053997
1997,4,3,0,-.0111111,.0175926,-.0200043,-.02,-.03,-.0272002
1997,4,4,0,-.0115385,.0491608,.0300064,.05,.06,.0429001
1997,4,7,0,0,-.031,-.0300064,-.03,-.03,-.0251002
1997,4,8,0,-.0136364,.0677778,.0100021,.01,.02,.0261002
1997,4,9,0,-.0142857,.0023214,-.0100021,-.01,-.01,.0007
1997,4,10,0,-.015,0,0,0,.01,.0110998
1997,4,11,0,.0315789,.03,.0600052,.08,.09,.0541
1997,4,14,0,.01875,0,.0199966,.02,.03,.0012002
1997,4,15,0,-.04,-.02,-.0599976,-.09,-.1,-.0507998
1997,4,16,0,-.0214286,.0015306,0,.01,0,.0096998
1997,4,17,0,0,-.0111111,-.0400009,-.06,-.06,-.0240002
1997,4,18,0,0,0,-.0199966,-.05,-.06,-.0242
1997,4,21,0,-.0333333,.0066667,.0199966,.04,.05,.0208001
1997,4,22,0,0,0,-.0100021,-.02,-.01,-.0047998
1997,4,23,0,.01,-.0042857,.0200043,.04,.03,.0226998
1997,4,24,0,.01,.025,.0499954,.06,.06,.0346003
1997,4,25,0,0,0,.0200043,.02,.02,.0149999
1997,4,28,0,0,0,-.0299988,-.02,-.03,-.0091
1997,4,29,0,-.03,-.0829412,-.1800003,-.22,-.22,-.1468
1997,4,30,0,.02,.0414286,0,-.01,-.03,-.0251999
1997,5,1,0,-.0103333,-.0095641,-.0100021,-.03,-.05,-.0044003
1997,5,2,0,-.0106897,.0160345,0,-.02,-.02,-.0004997
1997,5,5,0,0,-.0272727,0,0,.01,.0049996
1997,5,6,0,.0124,.0052,.0199966,.02,.03,.0157003
1997,5,7,0,0,.01,.0300064,.05,.06,.0422997
1997,5,8,0,0,0,-.0100021,-.02,-.04,-.0264997
1997,5,9,0,-.0281818,-.04,-.0800018,-.09,-.1,-.0690002
1997,5,12,0,.0163158,-.02,-.0100021,-.02,-.02,-.0113997
1997,5,13,0,.0172222,.04,.0600052,.07,.07,.0395999
1997,5,14,0,-.0182353,-.02,-.0300064,-.03,-.03,-.0188003
1997,5,15,0,0,-.0103333,-.0099945,-.02,-.02,-.0184999
1997,5,16,0,.0206667,.0092644,.0199966,.03,.03,.0362
1997,5,19,0,0,.0221429,.0100021,.01,.01,.0215001
1997,5,20,1,-.1127273,-.0670533,-.0699997,-.06,-.05,-.0624003
1997,5,21,0,0,-.0134783,0,0,.01,-.0175996
1997,5,22,0,-.0344444,8.47e-11,0,.03,.02,.0168996
1997,5,23,0,0,0,-.0100021,-.02,-.01,.0267
1997,5,27,0,0,.0155,.0299988,.05,.06,.0063
1997,5,28,0,0,.0182353,.0100021,.02,.03,.0147004
1997,5,29,0,0,-.019375,-.0199966,-.04,-.05,-.0263004
1997,5,30,0,0,-.062,-.0600052,-.07,-.08,-.0625
1997,6,2,0,0,.0221429,3.36e-06,0,0,.0002003
1997,6,3,0,-.0111111,-.0323077,-.0300064,-.03,-.02,-.0137
1997,6,4,0,0,0,0,0,0,.0012002
1997,6,5,0,-.012,-.0051111,.0100021,0,0,-.0024004
1997,6,6,0,0,-.03875,-.0699997,-.1,-.1,-.0527
1997,6,9,0,0,.02,.0400009,.06,.04,.0422001
1997,6,10,0,0,0,.0100021,.01,.01,.0112
1997,6,11,0,0,0,-.0100021,-.01,0,.0059004
1997,6,12,0,0,-.05,-.1100006,-.12,-.12,-.0866003
1997,6,13,0,0,-.03,-.0400009,-.05,-.04,-.0232
1997,6,16,0,.0214286,0,0,-.01,-.03,.0021
1997,6,17,0,.0230769,.0095641,.0200043,.02,.02,.0181003
1997,6,18,0,0,0,-.0100021,-.01,-.02,-.0135002
1997,6,19,0,0,0,.0100021,.02,.02,.0121999
1997,6,20,0,0,0,-.0100021,-.01,-.01,-.0193
1997,6,23,0,0,0,.0199966,.02,.03,.027
1997,6,24,0,0,-.0134783,0,0,0,.0064001
1997,6,25,0,0,.0155,-.0099945,0,0,.0033002
1997,6,26,0,0,0,.0199966,.02,.03,.0029998
1997,6,27,0,-.01,-.01,-.0199966,-.02,-.02,-.007
1997,6,30,0,.01,.01,.0499954,.05,.06,.0246
1997,7,1,0,0,-.019375,-.0499954,-.05,-.06,-.0327001
1997,7,2,1,-.0213793,.0080172,-.0200043,-.02,-.03,-.0016999
1997,7,3,0,-.0110714,-.0341369,-.0800018,-.11,-.12,-.0619998
1997,7,7,0,0,0,-.0099945,-.03,-.04,-.0165
1997,7,8,0,0,0,0,.01,.01,.0011997
1997,7,9,0,-.0140909,.0344444,-.0100021,-.01,-.01,-.0158997
1997,7,10,0,0,0,0,0,0,.0126996
1997,7,11,0,0,0,0,0,0,.0033002
1997,7,14,0,0,0,.0299988,.04,.05,.0240998
1997,7,15,0,0,0,0,0,0,-.0060997
1997,7,16,0,0,-.01,-.0299988,-.04,-.05,-.0223999
1997,7,17,0,0,0,0,0,0,.0021996
1997,7,18,0,0,0,.0100021,.03,.03,.0174999
1997,7,21,0,-.031,.0047692,.0099945,.01,.01,.0203004
1997,7,22,0,0,-.012,-.0699997,-.11,-.11,-.0616002
1997,7,23,0,0,-.0136364,-.0199966,-.01,-.01,-.0036001
1997,7,24,0,0,0,0,0,0,.0007
1997,7,25,0,0,0,.0100021,.02,.02,.0183001
1997,7,28,0,0,0,-.0100021,-.02,-.02,-.0137
1997,7,29,0,0,0,-.0200043,-.03,-.03,-.0331998
1997,7,30,0,0,0,-.0299988,-.03,-.04,-.0172
1997,7,31,0,0,0,-.0299988,-.02,-.02,-.0113001
1997,8,1,0,.0103333,.0095641,.1100006,.15,.18,.1054001
1997,8,4,0,.0114815,.0077778,.0100021,.02,.03,.0162997
1997,8,5,0,-.0119231,.0205944,.0199966,.02,.01,.0152001
1997,8,6,0,0,0,-.0099945,-.01,-.02,-.0082002
1997,8,7,0,0,0,.0199966,.02,.02,-.0155997
1997,8,8,0,0,.02,.0800018,.09,.1,.0822997
1997,8,11,0,0,-.01,-.0100021,-.02,-.02,-.0079999
1997,8,12,0,0,0,0,.01,.01,.0107002
1997,8,13,0,0,-.01,-.0599976,-.07,-.07,-.0341001
1997,8,14,0,-.0182353,-.02,-.0400009,-.05,-.05,-.0346003
1997,8,15,0,0,-.0103333,-.0400009,-.06,-.06,-.0283999
1997,8,18,0,0,-.0106897,-.0200043,-.04,-.05,-.0436997
1997,8,19,1,0,.01,.0100021,.02,.02,.0208998
1997,8,20,0,0,0,.0200043,.03,.04,.0242
1997,8,21,0,.031,-.0090417,.0400009,.05,.05,.0302
1997,8,22,0,0,0,-.0100021,.01,.02,.007
1997,8,25,0,0,0,.0199966,.04,.04,.0344
1997,8,26,0,0,.0147619,.0100021,0,0,-.0019999
1997,8,27,0,0,0,.0100021,0,0,.0044999
1997,8,28,0,0,-.019375,-.0500031,-.07,-.08,-.0453
1997,8,29,0,0,0,.0200043,.05,.05,.0310001
1997,9,2,0,0,0,-.0299966,-.04,-.03,-.0313001
1997,9,3,0,0,.0281818,.0099945,.02,.01,.0116
1997,9,4,0,0,.031,0,.01,.01,.0104003
1997,9,5,0,0,0,0,0,0,-.0037003
1997,9,8,0,0,-.03875,.0100021,0,0,.0011001
1997,9,9,0,0,.01,0,.01,.01,-.0058002
1997,9,10,0,0,0,.0299988,.03,.03,.0105004
1997,9,11,0,0,0,.0100021,.01,.02,-.0002003
1997,9,12,0,0,-.03,-.0800018,-.09,-.09,-.0524001
1997,9,15,0,0,0,0,0,-.01,.0035
1997,9,16,0,0,-.02,-.0899963,-.12,-.14,-.0804
1997,9,17,0,0,0,-.0100021,-.01,-.01,.0011001
1997,9,18,0,.025,-.0038462,.0100021,.02,.02,.0097003
1997,9,19,0,0,0,.0099945,0,.01,.0081
1997,9,22,0,0,0,-.0199966,-.02,-.03,-.0193005
1997,9,23,0,.01,.01,.0199966,.02,.03,.0266004
1997,9,24,0,-.01,-.01,-.0199966,-.02,-.03,-.0222001
1997,9,25,0,.01,.01,.0500031,.06,.07,.0514998
1997,9,26,0,0,0,-.0200043,-.02,-.02,-.0170999
1997,9,29,0,0,0,0,0,-.01,.0001998
1997,9,30,1,0,0,.0100021,.01,.02,.0077
1997,10,1,0,-.0103333,-.0095,-.0500031,-.06,-.07,-.0320997
1997,10,2,0,0,0,-.0100021,-.02,-.02,-.0102
1997,10,3,0,-.0110714,-.0078571,-.0399933,-.04,-.05,-.0205998
1997,10,6,0,0,0,-.0400009,-.05,-.06,-.0321002
1997,10,7,0,0,-.01,-.0100021,-.02,-.02,-.0187001
1997,10,8,0,0,.03,.1100006,.13,.13,.0785003
1997,10,9,0,-.0140909,.01,.0100021,.02,.03,.0105
1997,10,10,0,0,.03,.0699997,.08,.08,.0458999
1997,10,14,0,-.0182353,-.0097255,-.0400009,-.06,-.06,-.0317998
1997,10,15,0,0,.0106897,.0299988,.04,.04,.0180998
1997,10,16,0,0,0,0,0,0,-.0092998
1997,10,17,0,0,.022963,.0599976,.07,.09,.0463996
1997,10,20,0,0,.0119231,0,0,0,.0039001
1997,10,21,0,0,.0134783,0,0,0,.0144
1997,10,22,0,.0344444,-.0281818,0,0,-.01,.0102
1997,10,23,0,0,-.0738095,-.0899963,-.11,-.11,-.0788999
1997,10,24,0,0,-.0155,-.0299988,-.03,-.03,.0042
1997,10,27,0,-.02,-.0526316,-.1100006,-.12,-.14,-.1408
1997,10,28,0,0,.019375,.0799942,.08,.09,.0858002
1997,10,29,0,0,-.0206667,-.0499954,-.05,-.05,-.0414
1997,10,30,0,-.01,-.0321429,-.0400009,-.04,-.04,-.0238004
1997,10,31,0,0,0,0,0,0,.0120001
1997,11,3,0,0,.0516667,.0500031,.05,.05,.0795999
1997,11,4,0,.0115385,-.0282051,.0199966,.03,.03,.0145001
1997,11,5,0,0,0,0,-.01,-.01,-.0050998
1997,11,6,0,0,0,-.0199966,-.02,-.03,-.0178003
1997,11,7,0,.0130435,.03,.0299988,.02,.03,.0097003
1997,11,10,0,.03,.03,.0299988,.03,.03,.0264001
1997,11,12,1,-.05,.012,0,0,-.01,-.0202003
1997,11,13,0,.0176471,-.02,-.0200043,-.02,-.02,-.0124998
1997,11,14,0,0,.0106897,-.0099945,-.01,-.01,-.0046
1997,11,17,0,.0230769,-.0044379,0,0,0,.0081997
1997,11,18,0,-.025,.006,0,.02,.01,.0171003
1997,11,19,0,0,-.0129167,-.0100021,-.02,-.02,-.0195003
1997,11,20,0,0,.0134783,.0199966,.01,.02,.0269003
1997,11,21,0,-.0333333,-.0004545,-.0599976,-.06,-.06,-.0448003
1997,11,24,0,.02,.0036842,.0400009,.04,.04,.0448999
1997,11,25,0,0,0,-.0199966,-.01,-.01,.0099001
1997,11,26,0,.01,.0282353,.0199966,.01,.01,.0128002
1997,11,28,0,.01,.01,.0299988,.04,.04,.0208001
1997,12,1,0,0,0,3.66e-06,0,0,.0092998
1997,12,2,0,0,0,0,-.01,0,.0002999
1997,12,3,0,-.0110714,-.00775,-.0500031,-.05,-.04,-.0328999
1997,12,4,0,-.0114815,-.0063786,-.0100021,-.03,-.03,-.0169001
1997,12,5,0,0,0,.0999985,.1,.08,.0483999
1997,12,8,0,-.0134783,.01,.0500031,.07,.06,.0507998
1997,12,9,0,-.0140909,0,-.0199966,-.03,-.01,-.0294995
1997,12,10,0,-.0295238,-.02,-.0600052,-.06,-.07,-.0483003
1997,12,11,0,-.0155,-.02,-.0699997,-.07,-.07,-.0398002
1997,12,12,0,.0326316,-.02,-.0499954,-.06,-.06,-.0341997
1997,12,15,0,.019375,.0092788,.0299988,.04,.03,.0448999
1997,12,16,1,-.0206667,-.0082222,0,0,.01,-.0040998
1997,12,17,0,.0221429,.0079762,.0299988,.03,.02,.0264997
1997,12,18,0,.0238462,-.0295318,-.0200043,-.03,-.03,-.0120997
1997,12,19,0,-.0258333,-.0184091,-.0399933,-.04,-.03,.0091996
1997,12,22,0,.0344444,-.0163158,.0099945,.02,.02,.0180001
1997,12,23,0,0,0,0,.01,.01,-.0004001
1997,12,24,0,0,0,-.0099945,-.01,0,-.0105
1997,12,26,0,-.02,.015,0,0,0,-.0044999
1997,12,29,0,-.01,.0273333,.0099945,0,.01,.0040002
1997,12,30,0,0,.0254545,.0299988,.04,.03,-.0073004
1997,12,31,0,-.01,-.038,-.0499954,-.05,-.06,-.0569997
1998,1,2,0,-.0213793,.014023,-.0299988,-.05,-.05,-.0465002
1998,1,5,0,0,-.07,-.1200027,-.14,-.17,-.1004
1998,1,6,0,0,-.01,-.0400009,-.05,-.06,-.0421
1998,1,7,0,-.0129167,-.01,.0299988,.02,.03,.0148001
1998,1,8,0,0,-.04,-.1199951,-.12,-.13,-.0885
1998,1,9,0,-.0140909,-.09,-.1300049,-.14,-.14,-.1167998
1998,1,12,0,.0163158,.04,.0400009,.03,.02,.0386996
1998,1,13,0,0,.0427586,.0400009,.06,.06,.0517001
1998,1,14,0,0,0,.0100021,0,.01,.0155001
1998,1,15,0,0,-.0114815,0,0,.01,-.0068002
1998,1,16,0,-.0206667,.0278205,.0499954,.06,.06,.0581002
1998,1,20,0,.0281818,-.0067636,.0100021,.01,.02,-.0142999
1998,1,21,0,0,-.0281818,-.0299988,-.02,-.04,-.0219002
1998,1,22,0,0,-.0295238,-.0500031,-.06,-.04,-.0309
1998,1,23,0,.03875,.0251875,.0800018,.09,.1,.0890999
1998,1,26,0,0,0,-.0199966,-.02,-.02,-.0188999
1998,1,27,0,.01,.0272222,.0699997,.09,.09,.0675001
1998,1,28,0,0,0,0,0,0,-.006
1998,1,29,0,0,-.0221429,-.090004,-.12,-.14,-.0771999
1998,1,30,0,.01,.01,0,0,0,-.0044003
1998,2,2,0,0,.0258333,.0200043,.03,.02,.0185003
1998,2,3,0,-.0112,.0203636,-.0100021,-.03,-.02,-.0084
1998,2,4,1,0,0,-.0100021,-.01,-.02,-.0104003
1998,2,5,0,0,0,.0200043,.03,.03,.0254002
1998,2,6,0,0,.02,.0099945,.01,.02,.0176001
1998,2,9,0,0,.01,.0300064,.02,.02,.0116997
1998,2,10,0,0,0,0,0,0,.0042
1998,2,11,0,0,-.01,-.0200043,-.01,-.02,-.0098996
1998,2,12,0,0,.01,0,-.01,0,-.0096002
1998,2,13,0,0,-.0103448,-.0199966,-.03,-.03,-.0172
1998,2,17,0,.0254545,-.0018182,-.0100021,-.02,-.02,-.0162001
1998,2,18,0,0,0,.0100021,.03,.02,.0257001
1998,2,19,0,0,.0125,.0199966,.02,.02,.0099998
1998,2,20,0,0,0,0,.01,.01,.0123
1998,2,23,0,0,.0136364,.0500031,.05,.06,.0339999
1998,2,24,0,0,.0142857,.0899963,.13,.15,.0947003
1998,2,25,0,0,0,-.0400009,-.05,-.04,-.0334001
1998,2,26,0,.01,.01,.0200043,.02,.02,.0283999
1998,2,27,0,0,0,-.0100021,-.01,-.02,-.0247002
1998,3,2,0,0,.0214286,.0399969,.05,.04,.0311003
1998,3,3,0,-.0110714,.014478,.0200043,.03,.04,.0183001
1998,3,4,0,0,0,-.0100021,-.01,0,-.0150003
1998,3,5,0,0,-.0333333,0,0,0,-.0134997
1998,3,6,0,0,.0375,-.0400009,-.05,-.05,-.0149999
1998,3,9,0,-.0140909,0,-.0199966,-.02,-.03,-.0177002
1998,3,10,0,0,0,0,0,0,-.0102
1998,3,11,0,0,0,-.0100021,-.01,-.01,-.0113001
1998,3,12,0,0,-.01,-.0299988,-.04,-.04,-.0209999
1998,3,13,0,0,.01,.0199966,.02,0,.0071001
1998,3,16,0,.0206667,0,-.0099945,-.02,-.03,-.0071001
1998,3,17,0,0,.0206667,.0099945,.02,.02,.0190001
1998,3,18,0,-.0238462,.0035328,0,0,.01,.0088
1998,3,19,0,0,0,.0200043,.03,.03,.0022001
1998,3,20,0,-.0281818,.0191636,0,0,-.01,-.0081
1998,3,23,0,0,0,0,.01,0,.0037999
1998,3,24,0,0,0,.0100021,0,.01,.0098
1998,3,25,0,0,.0155,.0499954,.07,.07,.0332999
1998,3,26,0,.02,-.0126316,.0400009,.05,.05,.0293999
1998,3,27,0,-.01,.0072222,.0199966,.03,.05,.0132999
1998,3,30,0,0,.0182353,.0100021,.01,.01,.0047002
1998,3,31,1,0,-.0258333,-.0400009,-.03,-.04,-.0454998
1998,4,1,0,-.0103448,.0143236,0,-.03,-.04,-.0334001
1998,4,2,0,0,-.0258333,-.0499954,-.05,-.05,-.0242
1998,4,3,0,-.0111111,-.0361616,-.1000061,-.15,-.14,-.0705004
1998,4,6,0,0,.031,.0200043,.03,.03,.0402002
1998,4,7,0,-.0130435,.0318841,.0100021,.01,.01,-.0139999
1998,4,8,0,0,0,0,.02,.01,.0188999
1998,4,9,0,0,0,.0299988,.02,.03,.0158
1998,4,13,0,.0176471,.02,.0999985,.12,.12,.0686002
1998,4,14,0,0,-.01,-.0199966,-.02,-.03,-.0153003
1998,4,15,0,-.02,.0110345,-.0200043,-.02,-.02,-.0236998
1998,4,16,0,0,0,0,-.01,-.01,-.0186
1998,4,17,0,0,0,-.0100021,-.01,-.01,-.0001001
1998,4,20,0,-.03,.0046154,.0300064,.03,.03,.0309
1998,4,21,0,0,0,.0199966,.04,.04,.0233002
1998,4,22,0,0,0,0,-.01,0,-.0040002
1998,4,23,0,0,0,.0199966,.02,.02,-.0001998
1998,4,24,0,-.01,.005,-.0099945,-.01,-.01,-.0009003
1998,4,27,0,.02,.0515789,.0999985,.12,.13,.0792003
1998,4,28,0,-.01,-.0266667,-.0100021,0,0,-.0016003
1998,4,29,0,0,0,0,0,0,.0008001
1998,4,30,0,-.01,-.0528571,-.1100006,-.13,-.15,-.0995998
1998,5,1,0,0,0,.0100021,.01,.01,.0094995
1998,5,4,0,-.0114815,.0172222,.0100021,.01,.01,.0102
1998,5,5,0,0,.0272727,.0099945,.02,.02,.0147004
1998,5,6,0,-.0248,.0307,-.0399933,-.06,-.06,-.0367002
1998,5,7,0,-.0129167,0,0,-.02,-.02,.0085001
1998,5,8,0,-.0134783,.01,.0299988,.04,.04,.0292001
1998,5,11,0,.0155,.02,.0299988,.06,.07,.0388999
1998,5,12,0,0,-.03,-.0400009,-.07,-.08,-.0479002
1998,5,13,0,.0172222,-.01,-.0100021,-.01,0,.0035
1998,5,14,0,.0182353,.03,.0299988,.04,.03,.0177002
1998,5,15,0,.019375,-.0006458,0,0,0,-.0036998
1998,5,18,0,0,-.0106897,-.0099945,-.03,-.03,-.0251002
1998,5,19,1,-.0258333,-.0198056,-.0100021,0,-.01,.0100999
1998,5,20,0,-.0281818,.0082197,-.0199966,-.03,-.02,-.0050001
1998,5,21,0,0,.0134783,.0399933,.05,.05,.0400004
1998,5,22,0,0,0,0,0,0,-.0001001
1998,5,26,0,0,-.0295238,-.0299988,-.03,-.03,-.0162001
1998,5,27,0,-.01,-.01,-.0499954,-.06,-.07,-.0387001
1998,5,28,0,.01,.01,.0199966,.02,.02,.0098
1998,5,29,0,0,0,-.0100021,-.02,-.01,-.0014
1998,6,1,0,0,-.0206667,-.0299966,-.04,-.03,-.0158
1998,6,2,0,0,.0221429,.0199966,.03,.02,.0150003
1998,6,3,0,0,0,.0199966,.01,.01,.0207
1998,6,4,0,0,.031,.0200043,.03,.02,.0040998
1998,6,5,0,-.012,-.0051111,.0199966,.02,.02,.0263
1998,6,8,0,0,.03875,0,0,0,.0040002
1998,6,9,0,-.0142857,0,.0100021,0,.01,.0028
1998,6,10,0,.015,-.02,-.0400009,-.04,-.04,-.0362
1998,6,11,0,0,-.03,-.0999985,-.11,-.11,-.0711002
1998,6,12,0,.0166667,0,-.0199966,-.04,-.04,-.0244999
1998,6,15,0,.02,0,-.0100021,-.02,-.03,-.0032001
1998,6,16,0,0,.01,.0800018,.08,.07,.0507002
1998,6,17,0,-.0230769,.013544,.0499954,.07,.07,.0436001
1998,6,18,0,-.025,-.0077778,-.0199966,-.02,-.03,-.0078001
1998,6,19,0,0,0,-.0200043,-.04,-.02,-.0282001
1998,6,22,0,0,0,-.0099945,0,0,.0180001
1998,6,23,0,0,0,0,.01,0,-.0211
1998,6,24,0,0,0,0,0,0,.0029001
